item_id_A,item_id_B
2208082,107698
2208086,2685581
2208088,948584
2208092,949592
2208094,949739
2208099,949730
2208100,1091587
2208101,1091780
2208104,1091586
2208107,948347
2208114,948347
2208119,949718
2208122,110506
2208136,949740
2208138,111757
2208147,107675
2208155,114793
2208158,108053
2208162,948347
2208164,107676
2208171,948346
2208176,1091579
2208178,106785
2208181,948438
2208185,949694
2208186,112511
2208202,2683725
2208205,1084719
2208219,2685621
2208236,950365
2208248,111870
2208263,2144577
2208277,113274
2208280,112074
2208291,951605
2208299,109376
2208336,2685090
2208338,111821
2208340,1089680
2208342,949462
2208345,111833
2208348,948103
2208355,113452
2208377,113679
2208378,111796
2208399,112749
2208401,948172
2208408,111801
2208410,106752
2208418,113427
2208425,951525
2208427,1089662
2208428,949045
2208431,2685181
2208432,106456
2208442,1089661
2208444,1089666
2208469,111969
2208473,1089686
2208474,114233
2208475,108167
2208483,115644
2208484,114945
2208488,949659
2208495,110654
2208496,112403
2208497,1094235
2208500,113212
2208503,2159324
2208518,2159319
2208521,2159289
2208522,112736
2208527,2685716
2208530,114244
2208533,2157066
2208534,2157054
2208541,114953
2208548,949645
2208549,951509
2208554,112379
2208560,109438
2208561,110655
2208563,107952
2208569,115444
2208576,951312
2208579,110593
2208580,111968
2208582,110596
2208583,950889
2208584,1090045
2208597,108690
2208605,107702
2208613,2685473
2208623,951608
2208624,949980
2208625,112660
2208628,950285
2208630,111803
2208632,106610
2208642,949776
2208651,2159277
2208670,112677
2208681,108168
2208698,111815
2208699,108099
2208700,107624
2208701,114273
2208703,113274
2208704,115115
2208705,107537
2208724,949482
2208736,110938
2208741,113411
2208749,109854
2208758,108425
2208925,106309
2208926,106299
2208928,113980
2208932,106265
2208934,112600
2208935,114132
2208937,114983
2208941,950434
2208945,107527
2208950,948093
2208953,115107
2208957,2159280
2208972,1090116
2208976,2146681
2208984,115567
2209000,113912
2209001,113532
2209002,109590
2209003,115370
2209009,951593
2209026,113255
2209029,114315
2209032,114333
2209037,112627
2209039,949045
2209043,114212
2209045,113869
2209047,106309
2209048,949808
2209052,951386
2209056,949531
2209057,949489
2209059,951064
2209066,114728
2209069,113051
2209072,107610
2209089,106294
2209090,114667
2209222,107407
2209223,107427
2209227,951446
2209250,2159278
2209251,2146701
2209256,2685489
2209271,951594
2209277,106595
2209281,115426
2209286,109867
2209294,108099
2209295,106737
2209298,114454
2209300,113476
2209303,950444
2209304,948407
2209305,114539
2209311,114571
2209319,948174
2209340,2685094
2209341,115296
2209343,107028
2209345,111837
2209350,1091563
2209474,112728
2209491,949838
2209497,948323
2209519,948117
2209520,949798
2209521,948330
2209525,111839
2209569,110753
2209572,114571
2209576,109833
2209597,2146644
2209619,107510
2209649,115517
2209758,115517
2209784,1085724
2209815,1085724
2209820,2044204
2209821,2030634
2209842,2683707
2210095,106645
2210490,106449
2210499,107195
2210500,107195
2210515,106311
2210546,106449
2210554,107195
2210586,107195
2210651,107195
2210656,115517
2210668,109738
2211013,107195
2211951,948768
2212076,2685076
2212744,114690
2212837,115300
2212997,115300
2213048,115300
2213153,115572
2213201,115572
2213205,114039
2213254,2041577
2213338,115300
2213342,115300
2213346,115300
2213423,115300
2213427,115300
2213624,113122
2213633,115572
2214199,2682255
2214321,108862
2214403,106744
2214410,115755
2214555,950390
2214579,2682363
2214582,2682359
2214693,948347
2214832,2144558
2214866,113672
2214951,114602
2215084,949035
2215628,107026
2215676,1090093
2215685,108413
2215718,1703258
2215727,1090186
2215778,1090015
2215781,1090015
2215803,1716268
2215821,106598
2215824,1884021
2215827,112803
2215844,950736
2215931,110446
2215940,106464
2215957,1171884
2216058,115780
2216066,113938
2216069,115503
2216271,113474
2216272,950299
2216273,113820
2216276,113841
2216278,112962
2216326,110699
2216827,115607
2216834,108940
2216849,108940
2216853,115607
2216859,114267
2216860,948347
2216862,107954
2216873,108245
2216875,107707
2216876,107799
2216879,115199
2216881,109385
2216886,107092
2216911,109495
2216927,113736
2216959,109495
2216986,109385
2216998,109495
2217016,109495
2217026,115668
2217038,1089967
2217086,107902
2217694,950469
2217708,948598
2217719,107518
2218021,2012902
2218057,1088544
2218092,2684796
2218093,107069
2218097,108556
2218098,108556
2218099,111568
2218355,954359
2218368,1091940
2218371,100378
2218652,109863
2218700,951417
2218756,110285
2218769,2042095
2218873,114304
2218874,106313
2218883,107669
2219689,95162
2220002,110793
2220073,2683708
2220076,952970
2220077,105643
2220115,1875952
2220116,2683781
2220125,105058
2220140,94525
2220186,98776
2220193,94915
2220236,953639
2220238,1086250
2220287,111181
2220298,111178
2220301,108600
2220317,108361
2220351,112634
2220370,107209
2220376,112575
2220397,2685445
2220470,1333709
2220579,109370
2220581,113647
2220593,950946
2220710,115668
2220754,948323
2220868,113592
2220937,111181
2220971,114360
2220972,112319
2220994,101114
2221062,107727
2221147,1091339
2221150,949588
2221183,114401
2221357,1092181
2221359,109848
2221363,113184
2221367,96200
2221369,105071
2221374,949975
2221535,951466
2221544,105891
2221581,101358
2221584,1163182
2221598,1090015
2221602,113916
2221603,112671
2221604,106657
2221608,1703250
2221610,112625
2221611,109913
2221613,948347
2221617,2685190
2221663,112696
2221713,108078
2221722,111741
2221725,111741
2221726,109465
2221753,106813
2221771,1088665
2221773,115585
2221783,115706
2221845,111741
2221846,1088665
2221873,107714
2221887,113103
2221988,106404
2222024,111741
2222033,1088670
2222095,113103
2222100,111741
2222146,111741
2222253,106813
2222269,113505
2222278,111741
2222319,108118
2222326,106813
2222334,111741
2222380,108117
2222434,109465
2222842,949697
2222847,111428
2222984,949022
2223063,112810
2223173,949933
2223236,115234
2223245,115234
2223298,114664
2223314,113010
2223969,114602
2224641,952348
2224838,111062
2224856,114039
2224885,1088665
2225127,113103
2225140,108078
2225294,110216
2225345,1088665
2225357,109465
2225605,115572
2225617,106215
2225644,106567
2225691,113004
2225714,109714
2225738,115701
2225752,115668
2225942,115701
2226182,1088658
2226231,109465
2226284,111741
2226449,2685691
2226510,114689
2226545,113655
2226673,115517
2226707,114489
2226837,109286
2227043,2008646
2227044,2008647
2227051,110639
2227056,110651
2227057,107953
2227354,1089158
2227445,948679
2227528,114600
2227613,112969
2227617,106684
2227638,949478
2227641,112776
2227649,114824
2227727,108614
2227946,948993
2229584,110810
2229706,948481
2229773,948288
2229774,113824
2230272,106370
2230427,106370
2230458,97212
2230679,107358
2230769,115607
2230803,110446
2230814,112717
2230815,109253
2230823,951288
2230826,948207
2230828,951434
2230841,112927
2230847,948347
2230854,113886
2230861,113058
2230863,950418
2230864,949930
2230869,1870839
2230875,1090044
2230877,107951
2230879,109167
2230882,108686
2230883,112155
2230894,107615
2230906,107362
2230908,110436
2230911,1091354
2230914,107292
2230916,951519
2230923,112395
2230929,948347
2230930,951375
2230931,110590
2230932,110261
2230935,109111
2230945,948284
2230949,111826
2230951,1091116
2230953,109495
2231016,106891
2231017,1091414
2231019,1884149
2231073,949138
2231074,949543
2231485,951496
2232043,109706
2232173,113112
2232617,109509
2232618,109509
2232692,951496
2232984,106905
2233555,1088639
2233563,2682360
2233624,110174
2233784,108856
2233837,112655
2233846,108856
2233868,107034
2233977,114901
2233978,112655
2233990,107034
2234001,114901
2234012,114901
2234038,113112
2234122,115607
2234204,115607
2234207,106215
2234243,113112
2234247,109714
2234297,113112
2234410,106888
2234444,107034
2234450,107034
2234459,106236
2234460,114895
2234461,113004
2234467,107034
2234468,106888
2234472,109714
2234474,107034
2234479,112655
2234488,113112
2234519,114895
2234588,112655
2234606,106236
2234981,1089177
2234989,107486
2235135,2137324
2235142,2045351
2235385,952401
2235394,952704
2235406,105891
2235417,1953549
2235428,952705
2235447,952704
2235452,952705
2235453,100742
2235458,105891
2235478,114506
2235765,106932
2236000,1953551
2236014,105600
2236023,1953551
2236035,109415
2236055,111379
2236105,949020
2236106,2028217
2236129,99254
2236161,951920
2236373,1162348
2236375,1476644
2236376,112291
2236383,951431
2236385,109737
2236386,111330
2236388,949737
2236390,111432
2236391,948605
2236393,106904
2236398,108872
2236517,111073
2236522,108334
2236525,950990
2236526,2685575
2236530,1094235
2236532,1090034
2236535,951354
2236536,951222
2236611,1091591
2236612,110804
2236617,951223
2236626,110637
2236633,948397
2236703,115300
2236716,951361
2236726,110597
2236747,108099
2236748,112418
2236753,949838
2236759,107247
2236760,107247
2236762,107247
2236764,2146639
2236766,109667
2236779,107247
2236781,107247
2236787,949838
2236789,107247
2236795,948168
2236812,951442
2236815,107918
2236820,2157060
2236822,2157058
2236826,2157056
2236828,115474
2236830,958068
2236836,110644
2236837,115201
2236839,951299
2236840,950216
2236841,1091584
2236845,948392
2236975,111888
2237033,110592
2237035,107642
2237038,949826
2237135,111741
2237290,1162347
2237292,949658
2237297,110958
2237301,949192
2237302,1091558
2237327,113799
2237361,112807
2237366,107456
2237373,951310
2237393,111331
2237395,1091594
2237396,1091602
2237403,958973
2237409,106645
2237436,114806
2237463,107195
2237488,107195
2237493,107195
2237498,107195
2237501,115517
2237535,107195
2237572,107195
2237582,107195
2237587,107195
2237588,107195
2237617,1088662
2238447,949611
2238661,950450
2239103,1094199
2239410,110379
2239421,951320
2239526,1100484
2240002,951320
2240036,110356
2240198,2038578
2240199,2038578
2240205,2038578
2240207,114949
2240253,111181
2241687,108130
2241712,2685445
2241780,1085067
2241862,109991
2242291,109991
2242319,109991
2242342,109991
2242410,106241
2242421,952856
2242501,113323
2242505,108131
2242510,1092064
2242543,2685469
2242570,114362
2242591,112466
2242610,114289
2242621,114600
2242622,114275
2242649,112308
2242676,107561
2242680,114275
2242711,114289
2242725,1848338
2242744,115604
2242984,108361
2242998,114289
2243001,109415
2243002,109215
2243009,951447
2243010,951447
2243034,109572
2243064,114275
2243071,113363
2243083,109414
2243127,111181
2243181,115560
2243188,107542
2243226,109543
2243241,107564
2243290,108805
2243366,115420
2243367,114442
2243369,111575
2243374,110120
2243381,106729
2243424,112806
2243511,113040
2243532,113040
2243615,1848346
2243725,1085274
2243777,951447
2243835,114360
2243841,114360
2243847,112919
2243852,114442
2243870,111183
2243872,111575
2244059,1848346
2244169,112457
2244210,109212
2244297,115461
2244315,115459
2244321,949923
2244400,107040
2244431,1085189
2244502,109513
2244793,113040
2245077,1085080
2245085,1085080
2245088,1085080
2245842,115130
2245849,109911
2246318,2030634
2246426,106858
2246474,950443
2246544,950443
2246556,949431
2246559,109662
2247758,1088662
2247804,1088659
2247811,1088659
2247875,1088659
2248336,949063
2248648,1092142
2249648,115717
2249989,950439
2250005,950439
2250967,112170
2251754,1726386
2251808,2159275
2251812,91947
2251816,949710
2251821,950497
2251826,107129
2251831,951264
2251832,2159274
2251835,99259
2252333,950703
2252355,98563
2252356,104358
2252469,1875955
2252508,2011624
2252520,109950
2252527,97635
2252549,114108
2252551,2017819
2252567,109103
2252574,948679
2252583,114246
2252593,112953
2252595,109241
2252617,110275
2252623,1884018
2252626,114088
2252631,114088
2252657,113506
2252662,2685637
2252702,110095
2252761,106458
2252871,101720
2252894,108454
2252895,950823
2252898,952624
2252901,97219
2252908,2130735
2252943,112919
2253162,949986
2253163,115346
2253164,109536
2253308,107107
2253318,114085
2253474,952704
2253478,952704
2253495,949838
2253503,114242
2253510,1089662
2253512,106243
2253546,114602
2253662,2159314
2253664,114333
2253666,949650
2253667,1089673
2253683,107247
2253688,109144
2253874,110351
2254315,106080
2254802,1085333
2255606,114275
2255607,114335
2255611,1094790
2255641,113592
2255678,115461
2255679,115461
2255703,112352
2256660,1333711
2256786,106594
2257729,95498
2257734,103250
2257735,99431
2257767,95784
2257772,2685835
2257775,1086853
2257776,2682299
2257780,98116
2257781,103017
2257809,103587
2257830,95879
2257837,101475
2257841,951655
2257849,953568
2257862,2682228
2257864,102500
2257869,953248
2257871,99124
2257876,101720
2257892,96823
2257893,951744
2257923,102174
2257936,1089000
2257937,101324
2257973,97053
2257991,953530
2258018,958509
2258025,101216
2258027,2682227
2258028,951882
2258034,1091713
2258063,954817
2258069,1089488
2258113,1091204
2258121,2682329
2258122,2157048
2258123,2157047
2258124,2683794
2258125,2682308
2258129,953779
2258131,92836
2258132,100378
2258136,2683614
2258147,92446
2258148,102744
2258151,99821
2258153,92548
2258160,951758
2258178,111597
2258205,949273
2258219,1090223
2258223,2044192
2258237,2137841
2258241,98139
2258242,102152
2258243,104469
2258249,102787
2258252,100334
2258262,100537
2258265,91744
2258267,95066
2258274,93331
2258275,94840
2258277,1088941
2258279,1088863
2258280,1088890
2258281,1088942
2258282,1088940
2258283,1083519
2258293,1088965
2258300,1090433
2258301,92821
2258302,91699
2258308,94451
2258309,92768
2258311,92363
2258312,1085006
2258316,93917
2258319,93772
2258328,93773
2258331,955042
2258335,93774
2258353,1088938
2258369,1086339
2258379,95197
2258399,954228
2258408,94444
2258410,94309
2258411,94304
2258420,1086336
2258426,93567
2258440,94841
2258444,953082
2258460,1084636
2258471,2136827
2258477,105575
2258486,105694
2258487,2025364
2258488,2025365
2258493,105269
2258495,94456
2258496,94982
2258505,101246
2258506,954915
2258519,949341
2258523,99700
2258564,1084705
2258566,2021658
2258592,952872
2258599,953590
2258606,1084725
2258616,1084354
2258619,101356
2258625,1086900
2258636,103944
2258638,1087445
2258650,95918
2258651,103964
2258652,101269
2258655,954603
2258656,2684483
2258661,954644
2258663,954644
2258664,954605
2258665,91699
2258673,91697
2258677,954605
2258732,1088137
2258734,112861
2258745,112964
2258772,2682328
2258775,92512
2258777,1089419
2258778,113412
2258817,105845
2258818,94306
2258819,955154
2258855,101676
2258856,2682246
2258873,91320
2258903,1100461
2258918,1100462
2258919,1100459
2258922,91335
2258923,1083235
2258928,91320
2258956,112976
2258963,948303
2258976,1891248
2258981,2685661
2258982,112986
2259001,112819
2259052,108289
2259053,110918
2259057,115581
2259155,1873560
2259282,949270
2259290,115198
2259294,114095
2259395,111734
2259398,110858
2259415,1171891
2259419,1171891
2259420,1171892
2259421,1171892
2259457,96623
2259480,952032
2259518,1171892
2259627,106554
2259631,106648
2259637,108561
2259767,100058
2259784,2682409
2259803,107101
2259812,952967
2259823,115023
2259837,110617
2259878,948388
2259893,2685589
2259934,112339
2259993,957988
2260010,111499
2260013,948254
2260031,106083
2260051,111254
2260060,109869
2260075,949104
2260087,109913
2260098,950095
2260129,948974
2260210,948786
2260244,1086574
2260322,89254
2260349,2683617
2260350,2683607
2260351,102183
2260357,2683608
2260364,1091702
2260410,1086712
2260441,2147756
2260447,105372
2260454,87485
2260462,99761
2260463,93130
2260472,2130403
2260492,1088161
2260499,1086991
2260501,956813
2260503,956813
2260510,1084726
2260518,1087249
2260521,1884059
2260526,958585
2260529,952320
2260534,101248
2260537,96673
2260556,104224
2260558,101893
2260579,2684522
2260583,89346
2260586,90537
2260595,89241
2260600,1089751
2260601,958667
2260603,955560
2260610,958669
2260613,1089760
2260622,90481
2260623,89332
2260626,89347
2260628,955406
2260632,90931
2260636,89197
2260641,90748
2260650,89323
2260660,2684204
2260662,90589
2260670,955395
2260680,2684566
2260689,1089746
2260699,89215
2260700,89205
2260706,1090937
2260710,89250
2260712,89207
2260717,99715
2260718,89607
2260723,1089829
2260726,89193
2260730,89490
2260737,2684437
2260747,1090936
2260775,2684465
2260778,1090963
2260783,89322
2260794,90042
2260808,89333
2260811,90906
2260817,2684174
2260819,2684164
2260820,89286
2260823,90423
2260824,90246
2260828,89623
2260838,91022
2260851,90155
2260853,956457
2260854,89262
2260856,955652
2260862,955681
2260869,955680
2260870,90762
2260882,2684342
2260883,2684326
2260889,1094230
2261413,2682556
2261423,108009
2261424,954599
2261425,954605
2261449,97140
2262374,92761
2262394,112208
2262402,953070
2262494,951073
2262502,114898
2262526,2685497
2262715,105750
2262721,102957
2262725,952931
2262736,95415
2262772,107749
2262812,949553
2262849,111625
2262860,2038583
2262861,115081
2262867,112377
2262902,2682310
2262906,2683890
2262909,98842
2262927,2685148
2262962,93109
2262964,89745
2264230,91362
2264240,89704
2266529,2684580
2266532,91015
2266535,2684048
2266537,2684042
2266539,90689
2266540,90773
2266541,955620
2266542,89394
2266543,90403
2266546,1083803
2266549,89438
2266561,1083704
2266562,89690
2266570,1083730
2266576,91016
2266588,2684200
2266589,91020
2266601,90496
2266607,955497
2266610,1089817
2266617,90725
2266627,89860
2266633,2684229
2266639,1089770
2266642,1089769
2266651,1083612
2266654,958709
2266658,956038
2266670,958726
2266685,2684640
2266696,90615
2266697,955571
2266699,89963
2266703,90562
2266704,90884
2266706,90568
2266707,1083708
2266710,90827
2266714,90524
2266725,89470
2266730,958720
2266734,1090956
2266738,2684396
2266753,90307
2267006,1163176
2267026,952423
2267028,952275
2267057,100261
2267079,96906
2267166,112925
2267170,115167
2267218,950851
2267270,108425
2267271,115089
2267274,108913
2267275,2684913
2267394,950921
2267400,949246
2267409,106131
2267411,114196
2267428,111946
2267431,103855
2267441,91731
2267456,88759
2267471,1087004
2267474,2682257
2267475,2683973
2267477,88904
2267513,2685715
2267515,1092107
2267516,949653
2267549,106521
2267558,106052
2267585,1089706
2267589,97639
2267629,101919
2267634,952743
2267649,89047
2267655,956578
2267743,112733
2267753,107180
2267919,1090197
2267920,115764
2267942,948303
2268036,2011575
2268056,99388
2268071,1091459
2268084,952404
2268096,2683828
2268101,92161
2268102,95228
2268103,95778
2268110,954357
2268114,103572
2268388,95909
2268391,958223
2268394,2683580
2268402,92711
2268439,111396
2268471,106008
2268473,104432
2268475,2683815
2268498,1721664
2268506,100470
2268510,111427
2268514,952242
2268515,952164
2268519,1083756
2268520,953780
2268536,952241
2268538,100335
2268555,1089597
2268576,94532
2268581,94495
2268582,1088876
2268584,94534
2268605,953109
2268613,1089891
2268625,93309
2268642,91167
2268643,89530
2268652,2684444
2268659,960275
2268660,958345
2268666,1089881
2268672,1091734
2268846,112859
2268853,108681
2268899,96658
2268963,2683979
2268975,113917
2268982,2139833
2268984,950921
2268992,1870835
2269096,109754
2269218,948995
2269219,1162328
2269234,113225
2269265,951112
2269350,950922
2269364,109986
2269403,953319
2269404,105444
2269414,1703649
2269434,1894215
2269443,953573
2269445,953316
2269455,1089433
2269487,2685799
2269491,1719492
2269502,2683792
2269503,103213
2269505,2683616
2269508,1091489
2269513,101108
2269519,101479
2269525,91717
2269535,99712
2269538,954077
2269543,952673
2269563,951697
2269593,953875
2269610,952133
2269689,949434
2269690,114465
2269702,2159261
2269703,2159261
2269724,1094237
2269734,2685623
2269760,950125
2269774,110499
2269779,2685503
2269792,2034916
2269955,99171
2269968,99940
2270058,114358
2270070,2682161
2270072,96250
2270087,1086801
2270104,958514
2270111,958512
2270115,99596
2270116,101400
2270119,958520
2270123,95473
2270173,1086655
2270222,2683696
2270238,2683697
2270249,89460
2270250,90955
2270256,90634
2270259,958243
2270279,2684212
2270407,1085939
2270434,112437
2270455,2685644
2270478,1722535
2270552,110469
2270553,107517
2270554,111659
2270555,1084275
2270561,103457
2270568,101955
2270577,1084132
2270578,96762
2270601,105838
2270624,98725
2270632,2683884
2270645,952270
2270649,1090578
2270650,1090580
2270651,1094946
2270652,1094946
2270654,1094946
2270655,1092060
2270669,2684483
2270689,96887
2270691,959571
2270718,1091726
2270727,958241
2270741,1090962
2270744,958677
2270758,112794
2270770,113095
2270774,2125283
2270778,950706
2270882,115062
2270887,949961
2270888,115640
2270960,110244
2271092,957292
2271102,1884148
2271110,109928
2271157,948140
2271158,106902
2271163,950812
2271165,109390
2271170,106406
2271171,956802
2271184,110090
2271193,948620
2271202,107630
2271272,1864948
2271278,2035050
2271287,1089974
2271293,948557
2271323,100630
2271366,952382
2271381,950507
2271465,96841
2271539,952275
2271544,1703258
2271620,106934
2271643,948557
2271713,100460
2271743,107266
2271835,104822
2271920,109877
2271996,948303
2272020,113015
2272048,949693
2272057,109996
2272061,948861
2272083,949128
2272084,115086
2272101,103332
2272250,108092
2272332,2015019
2272350,1091134
2272405,93579
2272406,93944
2272426,93934
2272428,102442
2272474,99005
2272476,1884058
2272493,2683739
2272506,98917
2272527,2683966
2272535,949542
2272538,99220
2272548,99213
2272570,92821
2272574,2684058
2272576,100509
2272577,953828
2272601,90471
2272617,2684078
2272621,2684614
2272622,1083676
2272627,1083713
2272629,1090937
2272637,1883991
2272641,90990
2272652,1089794
2272657,2684132
2272674,91033
2272676,1083681
2272677,958345
2272678,90919
2272679,90557
2272693,90676
2272716,90852
2272720,89947
2272727,2684199
2272733,91166
2272749,955281
2272760,90489
2272761,91193
2272764,90505
2272773,958411
2272779,101347
2272780,90245
2272799,89291
2272801,89646
2272814,1091897
2272817,89285
2272831,1090942
2272832,1083756
2272867,1090961
2272881,955238
2272886,95898
2272890,99368
2272898,96241
2273089,110131
2273107,107026
2273110,2685505
2273112,2685501
2273164,106496
2273168,106047
2273169,111129
2273203,2682224
2273205,2139915
2273210,1953514
2273216,103766
2273232,2683959
2273236,2683971
2273243,2682239
2273287,951925
2273294,104189
2273298,951927
2273299,102193
2273323,1172344
2273352,103901
2273355,99118
2273363,97982
2273369,90921
2273380,1089855
2273381,956056
2273383,2684725
2273617,1091769
2273635,2682405
2273636,2682404
2273647,106760
2273663,950837
2273689,113372
2273693,2683916
2273707,110502
2273712,99634
2273725,96328
2273726,100956
2273729,953649
2273735,102969
2273737,101955
2273751,101486
2273756,2685988
2273770,953154
2273778,953262
2273779,2684960
2273780,1083153
2273789,1091803
2273790,2159263
2273791,2683740
2273803,105154
2273806,953892
2273807,99801
2273808,97753
2273828,2683789
2273836,98471
2273885,2683960
2273886,2683958
2273893,2683960
2273895,100378
2273898,93052
2273920,100710
2273921,92181
2273927,1088099
2273928,955026
2273979,1145534
2273984,97336
2273991,101632
2274001,1090309
2274004,1091961
2274013,958627
2274014,958626
2274019,92029
2274021,102971
2274031,91455
2274042,104782
2274050,111395
2274060,98658
2274067,113437
2274068,2685659
2274069,948463
2274095,112298
2274103,109984
2274104,950765
2274115,107007
2274116,106496
2274136,2685667
2274139,2685666
2274141,2685665
2274149,948835
2274154,950469
2274169,114789
2274200,106527
2274268,2684800
2274270,2684799
2274291,951092
2274347,953471
2274348,2682296
2274357,1726458
2274361,97163
2274367,101022
2274370,102506
2274378,2137837
2274411,1087834
2274413,2683974
2380528,949276
2380552,1704341
2380582,115259
2380583,1884138
2380589,2685520
2380600,112202
2380634,105680
2380649,2137852
2380654,99122
2380678,958527
2380695,97293
2380696,101623
2380706,948461
2380707,1085006
2380717,94785
2380742,96674
2380749,98182
2380750,1090001
2380752,952199
2380755,1865633
2380830,91719
2380854,89085
2380947,1092141
2380996,113106
2381018,950203
2381896,2682653
2381897,2682652
2381917,113424
2381948,950469
2381951,113751
2381957,950822
2382017,1089157
2382042,2144460
2382068,948625
2382203,115642
2382248,2685657
2382249,2685652
2382292,111252
2382294,112833
2382296,113438
2382303,110621
2382308,2684802
2382403,95846
2382407,98036
2382431,99061
2382454,2682216
2382465,952911
2382491,2683972
2382497,952807
2382501,102860
2382505,2143986
2382530,954353
2382554,98001
2382557,104400
2382654,1083750
2382655,2684890
2382752,108352
2382753,114595
2382754,950469
2382767,1090853
2382776,96048
2382817,99614
2382866,112334
2382920,110035
2383036,1084323
2383228,951748
2383229,2682232
2383230,2682233
2383231,95428
2383233,952897
2383239,2685860
2383243,87595
2383244,952615
2383249,2685778
2383250,2685777
2383267,102751
2383287,1883958
2383301,101159
2383306,1091323
2383308,94592
2383335,102193
2383394,949164
2383395,115428
2383432,113637
2383519,2683910
2383521,2682248
2383526,100896
2383534,97030
2383555,103425
2383557,103648
2383629,107717
2383702,110734
2383742,950860
2383768,2144459
2383791,108725
2383813,100179
2383818,2683694
2383825,98618
2383827,95430
2383830,95605
2383960,948748
2383967,107650
2384012,111772
2384016,106110
2384066,951138
2384092,105128
2384100,95455
2384131,955212
2384152,97998
2384156,103694
2384169,107196
2384193,948988
2384249,948971
2384253,115618
2384273,948988
2384310,949674
2384314,948970
2384331,950606
2384403,115172
2384422,113785
2384434,949674
2384436,113785
2384438,113169
2384458,113785
2384548,951257
2384573,949260
2384616,114458
2384623,111941
2384635,951436
2384642,109194
2384731,105058
2384732,104768
2384739,99801
2384760,105363
2384763,104471
2384764,103002
2384775,109752
2384782,2128534
2384786,952368
2384795,96940
2384802,96940
2384819,1884024
2384841,110787
2384843,109746
2384858,97484
2384870,1086261
2384878,96253
2384936,2044933
2384971,1083264
2384976,2034917
2385006,1083366
2385021,952032
2385039,103879
2385040,99057
2385071,101988
2385078,103879
2385164,97630
2385166,1083250
2385289,1091408
2385300,2685621
2385351,114444
2385352,115695
2385374,112881
2385430,110946
2385474,110273
2385475,113891
2385478,114104
2385527,2130732
2385529,100378
2385557,89085
2385594,95178
2385595,2683938
2385605,107399
2385608,106142
2385610,106151
2385674,948434
2385681,113925
2385684,110609
2385693,950672
2385720,1100467
2385742,104295
2385751,103879
2385794,1083255
2385819,952544
2385829,104708
2385857,1088588
2385865,114401
2385866,113842
2385868,950801
2385893,114401
2385904,1088588
2385911,114455
2385932,106072
2385937,2012191
2385945,950574
2385952,110211
2385954,109078
2385961,948303
2385962,108284
2385966,109896
2385980,948303
2386018,110211
2386038,114037
2386049,948303
2386054,950361
2386069,110213
2386074,948303
2386086,1090888
2386099,112432
2386111,949115
2386114,948303
2386152,948972
2386155,106881
2386166,948972
2386198,113951
2386203,114798
2386205,113951
2386210,113951
2386211,113951
2386218,114798
2386223,107243
2386224,106570
2386230,108298
2386235,115225
2386240,114798
2386251,951580
2386256,106590
2386338,109305
2386348,108016
2386360,109370
2386366,950290
2386401,114739
2386411,948677
2386420,107392
2386423,113108
2386434,108016
2386435,111775
2386439,948988
2386465,104140
2386466,104685
2386476,104577
2386483,95585
2386507,100667
2386513,104067
2386520,104476
2386536,97322
2386547,101113
2386560,99380
2386561,1086038
2386564,96495
2386583,103723
2386591,953944
2386599,105929
2386610,951664
2386613,103437
2386621,96544
2386623,98795
2386627,105987
2386639,105987
2386641,102604
2386643,103973
2386644,102687
2386646,1703499
2386659,99572
2386660,1952586
2386661,951709
2386665,951709
2386669,104367
2386677,100536
2386678,96839
2386682,1952592
2386684,101091
2386685,952912
2386688,1171886
2386689,1100464
2386704,102604
2386719,105983
2386725,103890
2386732,952353
2386735,95773
2386736,99436
2386739,95659
2386740,100145
2386760,105983
2386771,101709
2386773,1952586
2386774,1884033
2386776,105119
2386789,103437
2386809,98407
2386819,95655
2386847,101910
2386854,104095
2386867,105982
2386890,105825
2386892,88869
2386893,95909
2386906,96144
2386915,105283
2386946,100389
2386948,102714
2386959,1720970
2386974,952450
2386977,952465
2386986,97345
2387006,100415
2387007,952375
2387012,102875
2387013,102701
2387015,2683767
2387025,100389
2387041,98475
2387042,101696
2387047,100880
2387049,105710
2387056,952981
2387058,952989
2387060,102714
2387062,952981
2387063,97702
2387064,952986
2387075,952465
2387081,958114
2387084,98490
2387089,1087802
2387106,97287
2387108,102701
2387117,103421
2387122,96954
2387134,952714
2387157,100362
2387161,952465
2387166,105849
2387183,98487
2387195,102701
2387197,102183
2387199,98490
2387219,958523
2387220,2683801
2387229,951886
2387230,102678
2387232,1091076
2387235,951886
2387270,952000
2387271,96015
2387286,954778
2387292,1088177
2387300,102870
2387313,100262
2387356,952000
2387360,1089477
2387361,97931
2387368,1892981
2387372,1883983
2387373,101135
2387405,103786
2387423,100801
2387437,2145228
2387460,99653
2387461,105831
2387480,101487
2387484,1089477
2387495,97457
2387500,954793
2387530,98751
2387563,98428
2387573,953815
2387581,106694
2387591,958209
2387592,1084903
2387593,1894577
2387607,2684409
2387612,1089352
2387613,954602
2387616,93625
2387619,94424
2387668,105577
2387671,1087315
2387680,95275
2387699,1084183
2387700,87898
2387722,2028188
2387726,103076
2387728,1086285
2387733,105771
2387751,98032
2387759,102767
2387760,98032
2387767,953031
2387791,98240
2387792,102617
2387793,1854356
2387803,96348
2387808,102617
2387809,96496
2387828,102445
2387832,958561
2387844,1087327
